date,open,high,low,close,volume,rsi_7,rsi_14,cci_7,cci_14,sma_50,ema_50,sma_100,ema_100,macd,bollinger,TrueRange,atr_7,atr_14,target
2014-02-25,18.906429,18.913214,18.607143,18.645,231952000,37.53387799827595,43.72686243268857,-89.65286194970922,-44.090659668225356,19.26365706,19.023814048842837,18.95943924,18.738442531081997,-0.05183089361524296,18.64533905,0.3060709999999993,0.3258536951066332,0.3485709893579542,bearish
2014-02-26,18.700357,18.75,18.414286,18.476786,276217200,32.54285306646368,41.09932709957942,-105.21283467843091,-89.8039011412867,19.23280708,19.002361772166573,18.969364249999998,18.73324548232707,-0.08318090641862952,18.664714,0.3357139999999994,0.32726231009139983,0.34765263297481713,bullish
2014-02-27,18.469286,18.885,18.430357,18.845358,301882000,49.655739199333034,48.413735620460685,-50.173778661317456,-66.189770374862,19.21369282,18.99620470735418,18.9851714,18.735472138737126,-0.07739319672355194,18.7127855,0.4546430000000008,0.34545955150691426,0.3552948020513366,neutral
2014-02-28,18.895714,19.026787,18.647142,18.794287,371968800,47.69956069218865,47.53290974779855,23.96308349891682,-48.61909126167131,19.1913643,18.98828629899305,19.000603549999997,18.73664018646082,-0.07605073246920568,18.760035600000002,0.379645,0.3503431870059265,0.3570341019055083,neutral
2014-03-03,18.693571,18.951786,18.671785,18.848572,238781200,50.13558720557823,48.60331140158156,54.04541952263527,-49.145847939370846,19.1719143,18.98280726240292,19.01489284,18.73886299454563,-0.06980184187204586,18.80853565,0.2800009999999986,0.3402943031479368,0.3515317374816424,bullish
2014-03-04,18.964287,19.022858,18.848928,18.972857,259140000,55.65289951461096,51.06483717520995,128.93793857404353,-13.722682962012962,19.1579643,18.982417052991096,19.03285711,18.74350952271142,-0.05419605189703702,18.86158925,0.1742859999999986,0.3165788312696599,0.33887132765715827,neutral
2014-03-05,18.96143,19.098213,18.897499,19.012857,200062800,57.42183449048891,51.863873179919075,117.85084442758935,3.963379293353433,19.149321439999998,18.983610785347555,19.049203539999997,18.748857784509845,-0.038160791354101775,18.9036786,0.2007140000000014,0.30002671251685153,0.3290029471070579,neutral
2014-03-06,19.028214,19.087143,18.860714,18.955357,185488800,53.82138943904825,50.58519493550595,74.88307168651022,1.4854407113475538,19.13627144,18.982502785788892,19.063885680000002,18.75295788530479,-0.029749566810195915,18.93610715,0.22642899999999955,0.28951275358587264,0.32167623659723193,neutral
2014-03-07,18.967501,18.999287,18.7875,18.944286,220729600,53.073864593312884,50.32791320858498,20.372197400956217,-6.406650049652098,19.10795002,18.98100407794099,19.07732497,18.75675655708049,-0.02370370636333874,18.96812505,0.2117869999999975,0.2784090745021762,0.3138270054095476,neutral
2014-03-10,18.870001,19.047501,18.869286,18.96143,178584000,54.22253275664087,50.745685644782746,46.545182017959476,39.80798067570698,19.08170002,18.980236461940247,19.08978213,18.760819977729227,-0.01732918086963764,18.988196600000002,0.17821500000000157,0.26409563528757984,0.30414043359209614,bullish
2014-03-11,19.123215,19.240713,19.02107,19.14607,279224400,64.99035589792388,55.12338364479814,187.13362202417977,149.46315775642472,19.0618357,18.98673977946478,19.10314284,18.768468027776493,0.0025917058362310286,19.0008751,0.2792829999999995,0.2662652588179255,0.30236490262080934,neutral
2014-03-12,19.089643,19.191071,19.0,19.164642,199326400,65.93076791709487,55.551318801351556,108.29512358254091,127.07325233349407,19.04506426,18.993716379929996,19.1158214,18.77633254722545,0.019651230111772833,19.0020357,0.19107100000000088,0.2555232218439363,0.29441533814613674,bearish
2014-03-13,19.194286,19.273571,18.898571,18.951786,257742800,48.507979226684014,49.701537964024695,21.473561541765715,73.84651369843685,19.02801428,18.992072041613852,19.12516069,18.77981533334453,0.01581304280636786,18.992625049999997,0.375,0.2725913330090882,0.3001713854225944,bearish
2014-03-14,18.885357,18.960358,18.678572,18.73893,237199200,37.077050772167844,44.639250539512,-140.18681906347942,-50.53090896956215,19.00206432,18.98214484651238,19.13080356,18.779003790435112,-0.004354255426584075,18.957375050000003,0.2817860000000003,0.2739048568649328,0.29885814360644447,neutral
2014-03-17,18.84643,18.9275,18.780357,18.812143,199544800,42.51313348917573,46.65196599299616,-80.05831539521202,-33.503494526201884,18.98321434,18.97547807116203,19.13272498,18.77966154756537,-0.014264870789808981,18.92657155,0.18856999999999857,0.26171416302708506,0.29098041906173233,bullish
2014-03-18,18.782143,18.998928,18.757143,18.978571,209647200,53.22922740775063,51.012028830296416,-36.543740885147216,-11.530911079302673,18.97637146,18.975599363123035,19.13684283,18.783609380111262,-0.00859072760469104,18.90051795,0.24178500000000014,0.2588671397375015,0.28746646055674524,neutral
2014-03-19,19.009287,19.151428,18.892857,18.973572,224756000,52.88377054963567,50.87752281326008,16.735888128313732,45.2255110324643,18.96732148,18.97551985828754,19.13909284,18.78737947024284,-0.004446054424253276,18.88960725,0.2585709999999999,0.2588248340607155,0.28540249908809123,neutral
2014-03-20,18.924643,19.02393,18.833929,18.882143,208398400,46.45115240227601,48.36568290229336,-23.426361371729033,-35.73928616939116,18.959221460000002,18.971858003037994,19.137946409999998,18.789260109441646,-0.008441617551156355,18.88523225,0.19000099999999875,0.24899285776632737,0.27858810629511876,bullish
2014-03-21,18.997499,19.0625,18.797501,19.031071,374046400,56.5052176339504,52.48106155132766,38.72555902412244,-1.375525993833793,18.95165716,18.97418009211566,19.14041426,18.794058782565877,0.00040445256307464206,18.898839400000004,0.26499899999999954,0.25127944951399483,0.27761745584533964,bullish
2014-03-24,19.229286,19.303572,19.109285,19.256786,355700800,67.34596600274658,57.9511487064931,185.98594240903054,179.67975886843945,18.95356432,18.985262726103834,19.14373926,18.803241089137348,0.025336280115389798,18.919625200000002,0.27250099999999833,0.2543110995834239,0.2772519947134849,bullish
2014-03-25,19.339287,19.491072,19.27107,19.463928,282293200,74.22434804734503,62.24630885714803,155.60069716744454,214.55561247357872,18.96217146,19.004033993649177,19.15384998,18.816351136078403,0.061105178850908715,18.9605716,0.23428599999999733,0.2514503710715058,0.2741829950907446,bearish
2014-03-26,19.518572,19.607143,19.245001,19.277857,299768000,60.80209775858118,56.648608091236106,91.99317160757057,148.55324475865186,18.965064299999998,19.01477219491413,19.15916426,18.825508446342493,0.07358961884255422,19.000625149999998,0.3621420000000022,0.26726346091843384,0.2804657811563536,neutral
2014-03-27,19.286428,19.339287,19.111429,19.195,222031600,55.5805518738229,54.30662329255449,22.540329267217643,64.4409493539546,18.958685720000002,19.021839979897866,19.164435700000002,18.832839691391964,0.07592257189786977,19.01810725,0.22785799999999767,0.2616341093586572,0.2767080825019605,neutral
2014-03-28,19.225714,19.247856,19.080357,19.173571,200564000,54.17672745306353,53.68841785891228,-6.495048074359193,37.59096351548112,18.94404286,19.02779023856519,19.17044641,18.839600024949924,0.07517573372875219,19.037071450000003,0.1674989999999994,0.24818623659313468,0.26890743375111165,neutral
2014-03-31,19.258215,19.314644,19.140356,19.169287,168669200,53.85944492403738,53.55715864855911,-10.446652596618845,51.19102821791341,18.93153574,19.03333915140606,19.17401428,18.8461409786632,0.07339215700105584,19.053107200000003,0.17428800000000066,0.2376293456512584,0.2621489027683192,bullish
2014-04-01,19.205713,19.352501,19.170357,19.344643,200760000,63.943494683810215,58.07544258688527,17.07083198235079,74.15105880121043,18.93223574,19.045547188242548,19.1798,18.85603082959271,0.08514690278947157,19.071696499999998,0.18321399999999954,0.2298557248439357,0.2565106954272832,neutral
2014-04-02,19.370714,19.41,19.295,19.376785,180420800,65.55339025659984,58.86539158877984,59.811715887611385,87.05926482219793,18.92757856,19.058536950078814,19.18752499,18.86636176011655,0.0959501605690356,19.089892900000002,0.11499999999999844,0.2134477641519447,0.24640278861031326,bearish
2014-04-03,19.335358,19.375,19.201429,19.2425,162344000,53.83694475844843,54.26505014411265,3.165129318136209,48.8786045863434,18.91849282,19.065751210663997,19.19691786,18.873823469921284,0.09260860856675279,19.10425005,0.17535600000000073,0.20800608355880984,0.24132801799494813,bearish
2014-04-04,19.278929,19.285713,18.949286,18.99357,275251200,38.828196743656854,46.94150361485314,-145.77435352238263,-44.76131760989512,18.9010928,19.062920566155448,19.200939270000003,18.876198878391516,0.06907755091794243,19.106714250000003,0.3364270000000005,0.22635192876469423,0.2481208024243065,bearish
2014-04-07,18.857857,18.960714,18.638929,18.695356,289850400,27.941225255677978,39.98032156485975,-191.62838033683514,-171.18322359218357,18.8849499,19.04850622640744,19.202517829999998,18.872611628939982,0.026065177536430895,19.09341055,0.3546409999999973,0.2446789389411661,0.25572938796587047,neutral
2014-04-08,18.756786,18.790001,18.525,18.694286,243888400,27.908468686331204,39.95742533773,-128.84229421014695,-168.2787656054003,18.86562136,19.034615197289362,19.20374282,18.86907443366108,-0.008016370583391108,19.07082135,0.2650010000000016,0.24758209052099975,0.25639164596834424,bullish
2014-04-09,18.665714,18.946072,18.643572,18.940001,206169600,45.139383324449206,47.406198963492606,-54.494492888777316,-100.4268810034623,18.88263564,19.030904826385328,19.207203540000002,18.870481257142377,-0.015025886967279689,19.0595893,0.302500000000002,0.2554275061608572,0.25968509982791377,bearish
2014-04-10,18.952856,19.008572,18.684643,18.695715,239652000,35.34166791172693,41.84780025867149,-50.26632263704041,-104.23080385302858,18.89887138,19.017760092504364,19.20553211,18.867014894874725,-0.039833640407682225,19.04678575,0.3239289999999997,0.2652134338521633,0.26427394984041963,bearish
2014-04-11,18.535713,18.672501,18.469286,18.557501,271717600,30.91266564297473,39.05746279927037,-105.83092514465636,-137.15832689574,18.913035700000002,18.99971067040746,19.20361069,18.860876108962195,-0.06984158808408125,19.037714299999998,0.22642899999999955,0.25967280044471136,0.2615707391374154,neutral
2014-04-14,18.639286,18.648571,18.471786,18.63143,205674000,35.923683864085575,41.311617483359726,-89.54497642114397,-107.97651341903503,18.92809288,18.98526825587319,19.2047,18.856325502419683,-0.08665870278123222,19.02867865,0.17678499999999886,0.24783168609546674,0.2555146149130707,bearish
2014-04-15,18.581072,18.629999,18.261786,18.498571,266490000,31.181792880970335,38.5518693036739,-121.73557726721833,-116.01386125535774,18.939828600000002,18.966182044151996,19.204132140000002,18.84923037461474,-0.10944538007622029,19.00467865,0.36964400000000097,0.2652334452246859,0.2636667138481558,neutral
2014-04-16,18.501785,18.610357,18.362143,18.536072,214765600,34.04856775816431,39.77482818891365,-73.21734490846714,-92.5880790259162,18.94712864,18.949314945537857,19.205564289999998,18.84301988360913,-0.12305941636062911,18.98280365,0.24821400000000082,0.26280209590687376,0.2625629485732493,bullish
2014-04-17,18.571428,18.848572,18.542856,18.747856,284334400,48.251681522728724,46.277533937033795,39.82635088568846,-37.6931321456642,18.95595004,18.941414577605027,19.20692142,18.841132669745978,-0.11542884745134074,18.976089299999998,0.3125,0.26990179649160606,0.26612988081813205,bullish
2014-04-21,18.762142,19.004999,18.712856,18.970358,182548800,59.058751796638845,52.12599102114759,124.82529941746179,14.787490985945768,18.96927864,18.942549616141562,19.21098215,18.843695288042483,-0.0903856057425294,18.97305365,0.29214300000000293,0.2730791112785199,0.2679879607597498,neutral
2014-04-22,18.868214,18.993929,18.803572,18.989286,202563200,59.89009615122924,52.598740156729654,113.386873545517,35.379172089026305,18.97786438,18.944382419176417,19.21382501,18.846582359306815,-0.06822487100495778,18.95967865,0.19035700000000233,0.2612616668101603,0.2624428921338996,bearish
2014-04-23,18.895,18.968929,18.730356,18.741072,394940000,45.694537349188536,46.161273955451314,47.97713670447081,14.014532178060728,18.97483582,18.936409446231636,19.21073574,18.844490142215964,-0.06988552759493771,18.92353585,0.25892999999999944,0.26092857155156585,0.26219197126718596,bullish
2014-04-24,20.293215,20.357143,20.026072,20.2775,759911600,79.97372110825263,70.35067312075805,233.33333333333465,368.90496354926063,18.99755722,18.98900132980934,19.21852503,18.872905221505352,0.05217386143002756,18.973518000000002,1.6160710000000016,0.4545203470441995,0.35889761617898747,bullish
2014-04-25,20.161785,20.428213,20.14143,20.42643,390275200,81.30803692623886,71.67896666286097,122.73156430474296,243.06020334395126,19.02328584,19.045371181632444,19.224192889999998,18.90370915426001,0.15909031879785474,19.0350895,0.2867829999999998,0.4305578688950281,0.3537465721660881,bullish
2014-04-28,20.457144,21.276787,20.448214,21.217501,669485600,86.77044084622126,77.4562465396372,115.99635651879949,207.11428763488868,19.05875726,19.13055288839719,19.23950003,18.94958676458707,0.30414915783145346,19.137285999999996,0.8503569999999989,0.49052917333859536,0.38921874558352815,neutral
2014-04-29,21.205,21.285,21.053928,21.154642,337377600,84.48173225229021,76.12734837363666,95.49962369124529,157.4343362299342,19.09328584,19.209929062041198,19.24878931,18.993307224568774,0.4093187649622898,19.23655375,0.23107200000000105,0.4534638628616533,0.37792254947020254,neutral
2014-04-30,21.165714,21.408215,21.064285,21.074642,456640800,81.29777897327668,74.37835160837673,81.16898494141532,121.69971932406027,19.12478582,19.283055174721216,19.25775001,19.034573584424727,0.48067023761510796,19.3230537,0.34392999999999674,0.4378161681671309,0.37549451022228747,neutral
2014-05-01,21.142857,21.242857,20.941429,21.124287,244048000,81.79452923803935,74.76579489791756,57.83894048324717,95.04605418802832,19.163435839999998,19.35526045354606,19.26617145,19.07600503517629,0.5350549499485915,19.4104288,0.30142800000000136,0.4183321441432553,0.37020404520632244,neutral
2014-05-02,21.155001,21.22143,21.061071,21.16357,191514400,82.23024403329285,75.08682369620628,53.05297120245411,83.3820384018516,19.20731438,19.426174656454375,19.27780002,19.11739288010322,0.5747002493557289,19.506482300000002,0.16035900000000325,0.3814788378370765,0.35521511340564105,bullish
2014-05-05,21.076429,21.464287,21.071428,21.462856,287067200,85.34731181334381,77.44149905629854,91.85807459491829,82.91898538186241,19.26139294,19.506044624573832,19.290132149999998,19.163892674854235,0.6230867574454564,19.6299466,0.39285899999999785,0.38310457528892233,0.35790396244813344,bearish
2014-05-06,21.492857,21.586071,21.22893,21.22893,374564400,73.57798658104562,71.73451230812789,121.27194158694215,76.10052720842245,19.30915014,19.573608847573556,19.30043931,19.20483195038419,0.6352349474594767,19.7566253,0.35714100000000215,0.37939549310479087,0.35784946513040905,neutral
2014-05-07,21.258928,21.331785,20.990356,21.154642,282864400,70.00150450389314,69.97100968971871,-40.224888466102534,56.9830156513709,19.359342979999997,19.635610227575338,19.31150002,19.243485962033986,0.631587507186044,19.879643100000003,0.34142900000000154,0.37397170837553523,0.35667657476393694,bearish
2014-05-08,21.008928,21.22893,20.942858,20.999643,230297200,62.59512923054584,66.30823391663807,-103.22040413929,42.8610421064628,19.40980012,19.689101775082648,19.3213036,19.27830011527451,0.6091676550381209,19.9826252,0.2860719999999972,0.3614146071790298,0.35163339085216944,neutral
2014-05-09,20.876429,20.9375,20.72607,20.912144,291597600,58.51752323982973,64.26314112267815,-161.17677189969166,17.880476358973702,19.45113584,19.737064272335914,19.332414330000002,19.310688810905226,0.5776801850642599,20.09344665,0.27357299999999896,0.3488658061534539,0.3460576486483839,bullish
2014-05-12,20.981787,21.202143,20.978571,21.172501,213208800,66.16824207076479,67.47740549403454,-16.294521667104245,40.31587321056914,19.49870012,19.793355973058226,19.345032210000003,19.347595864365264,0.5671964842577246,20.22419665,0.2899989999999981,0.3404562624172459,0.3420534594591741,neutral
2014-05-13,21.142857,21.23357,21.09643,21.205713,159737200,67.0720473056287,67.87434801316573,15.832355229398681,46.49928210233688,19.54584294,19.848742583960455,19.35887862,19.384428888929367,0.5551683712695947,20.352910799999997,0.1371399999999987,0.3114110820719249,0.327416783783385,neutral
2014-05-14,21.158215,21.335714,21.133572,21.209642,166404000,67.19300972561933,67.9242239759692,57.305623268254756,59.3599636687654,19.59057864,19.902111244822546,19.37427147,19.420608912557462,0.5397313554382137,20.48846435,0.2021419999999985,0.29580121320450686,0.31846858494163865,bearish
2014-05-15,21.239286,21.307142,21.001429,21.029285,230846000,56.14690146305513,63.08266701689434,9.108152762677944,-21.335750181283,19.630907200000003,19.94631418199379,19.39011432,19.45249601255005,0.5070985896964189,20.613125000000004,0.30571299999999724,0.29721718274671977,0.3175574717315142,bullish
2014-05-16,21.022499,21.340357,20.907143,21.339643,276256400,67.02864954948089,67.39015189230034,69.81353821915707,34.34572784770156,19.67859292,20.00095458101817,19.40743218,19.48990220225756,0.5005106098166436,20.74271435,0.43321399999999954,0.3166452994971883,0.3258186523221807,bullish
2014-05-19,21.351786,21.690357,21.333214,21.592501,317755200,73.32118255089895,70.41853970037562,193.74611111086887,228.26658036456044,19.73155722,20.063368224483725,19.419753619999998,19.531578166249094,0.5098162710524718,20.8738215,0.3571429999999971,0.3224306852833038,0.3280561057277542,neutral
2014-05-20,21.589643,21.657143,21.454643,21.596786,234836000,73.42146863266885,70.4685898879124,123.15788915899333,173.98331970860266,19.78426434,20.1235023089635,19.43298218,19.572512212227863,0.511638982607014,21.0041965,0.20250000000000057,0.3052977302428319,0.31908781246142953,neutral
2014-05-21,21.565357,21.667856,21.502144,21.653929,196859600,74.88998905523698,71.16914218000416,90.19170713826881,144.86134201321846,19.83442152,20.183519093791077,19.44812861,19.613766756548817,0.5117948052482291,21.14983935,0.1657119999999992,0.28535691163671295,0.3081323972855489,neutral
2014-05-22,21.664286,21.780357,21.575001,21.688213,200760000,75.82494618830408,71.60437431030286,84.78592886900883,135.02038245831966,19.88489294,20.242526746931162,19.4649786,19.654882383834742,0.5088193750640109,21.220374999999997,0.20535599999999832,0.27392820997432515,0.3007912260508268,bullish
2014-05-23,21.6875,21.954643,21.659643,21.933214,232209600,81.55185895442851,74.55995191035605,112.593710563447,147.8320673385347,19.944521499999997,20.3088282607066,19.48626789,19.700038213370124,0.5202339254887143,21.2957142,0.2950000000000017,0.2769384656922789,0.30037756704719437,bullish
